"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"AnVPos_0"	"AnVPos_0.1"	"PIPos_0"	"PIPos_0.1"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"1"	0.8	1016	0.0147637795275591	0.00984251968503937	0.00885826771653543	0.00393700787401575	-0.113636194424865	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"2"	2.3	1019	0.014720314033366	0.00883218842001963	0.00490677134445535	0.00098135426889107	-0.110687789340567	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"3"	3.8	997	0.00902708124373119	0.00601805416248746	0	0	-0.132514052601454	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"4"	5.3	1048	0.0066793893129771	0.00286259541984733	0	0	-0.0826259576823044	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"5"	6.8	1043	0.00958772770853308	0.00575263662511985	0	0	-0.0874083675625195	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"6"	8.3	1087	0.0165593376264949	0.00551977920883165	0	0	-0.0460879354420825	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"7"	9.8	1125	0.00177777777777778	0	0	0	-0.0117265079247714	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"8"	11.3	1150	0.011304347826087	0.00434782608695652	0	0	0.0102523987940039	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"9"	12.8	1180	0.0135593220338983	0.00677966101694915	0	0	0.0360048948964185	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"10"	14.3	1175	0.0204255319148936	0.0119148936170213	0	0	0.0317586040149674	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"11"	15.8	1220	0.0155737704918033	0.00655737704918033	0	0	0.0693413151640103	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"12"	17.3	1295	0.0154440154440154	0.00772200772200772	0	0	0.129001151570346	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"13"	18.8	1306	0.0222052067381317	0.0107197549770291	0	0	0.137459487273085	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"14"	20.3	1298	0.0192604006163328	0.00770416024653313	0	0	0.131315074700743	1
