"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"AnVPos_0"	"AnVPos_0.1"	"PIPos_0"	"PIPos_0.1"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	1	0.8	1067	0.0168697282099344	0.0131208997188379	0.0168697282099344	0.0159325210871603	0.0551233307167215	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	2	2.3	1088	0.0137867647058824	0.0101102941176471	0.015625	0.0137867647058824	0.074613506830856	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	3	3.8	1119	0.0125111706881144	0.0107238605898123	0.00446827524575514	0.00357462019660411	0.102707787726893	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	4	5.3	1163	0.0163370593293207	0.00773860705073087	0.00429922613929493	0.00257953568357696	0.141275231933633	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	5	6.8	1165	0.0171673819742489	0.00772532188841202	0	0	0.142993445414769	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	6	8.3	1205	0.0182572614107884	0.00663900414937759	0.0016597510373444	0	0.176751925339723	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	7	9.8	1210	0.0380165289256198	0.0140495867768595	0.000826446280991736	0	0.180892718005755	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	8	11.3	1250	0.0504	0.0184	0.0016	0	0.213415909711315	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	9	12.8	1259	0.0555996822875298	0.0238284352660842	0.00158856235107228	0	0.220590113459315	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180223_SBT-TQ_CHOP_rep1"	"1"	10	14.3	1292	0.0619195046439628	0.0309597523219814	0.00386996904024768	0.000773993808049536	0.246463763757515	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	12	18	1328	0.0956325301204819	0.0406626506024096	0	0	0.273946409451347	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	13	19.5	1330	0.0902255639097744	0.0406015037593985	0.00075187969924812	0.00075187969924812	0.275451300630768	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	14	21	1317	0.103264996203493	0.041002277904328	0.000759301442672741	0	0.265628781158249	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	15	22.5	1335	0.108614232209738	0.052434456928839	0	0	0.279203650249318	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	16	24	1330	0.118796992481203	0.0503759398496241	0	0	0.275451300630768	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	17	25.5	1387	0.124729632299928	0.0547945205479452	0	0	0.3174154997298	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	18	27	1401	0.116345467523198	0.0485367594575303	0.00214132762312634	0.00142755174875089	0.327458625751975	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	19	28.5	1383	0.13882863340564	0.0607375271149675	0.00144613159797542	0.00144613159797542	0.314527411079726	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	20	30	1404	0.152421652421652	0.0719373219373219	0.000712250712250712	0.000712250712250712	0.329597664000725	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	21	31.5	1364	0.144428152492669	0.063049853372434	0.000733137829912023	0.000733137829912023	0.300693917818376	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	22	33	1412	0.160764872521246	0.0701133144475921	0	0	0.335279497468156	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	23	34.5	1412	0.142351274787535	0.0609065155807365	0.000708215297450425	0.000708215297450425	0.335279497468156	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	24	36	1379	0.184191443074692	0.0877447425670776	0	0	0.31163095720827	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	25	37.5	1438	0.182197496522949	0.0813630041724618	0.000695410292072323	0.000695410292072323	0.35352561769596	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	26	39	1413	0.208775654635527	0.101910828025478	0.00141542816702052	0.000707714083510262	0.335987462099496	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	27	40.5	1385	0.19927797833935	0.0996389891696751	0.00144404332129964	0.000722021660649819	0.315972498036407	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	28	42	1367	0.227505486466715	0.102414045354792	0.00146305779078274	0.000731528895391368	0.302890916138918	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	29	43.5	1395	0.205017921146953	0.0974910394265233	0.0014336917562724	0.0014336917562724	0.323166773670434	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	30	45	1412	0.202549575070822	0.0949008498583569	0.000708215297450425	0.000708215297450425	0.335279497468156	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	31	46.5	1475	0.206101694915254	0.100338983050847	0.000677966101694915	0.000677966101694915	0.378930348188888	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	32	48	1425	0.212631578947368	0.102456140350877	0.00140350877192982	0.00140350877192982	0.344444172117719	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	33	49.5	1413	0.203113941967445	0.0912951167728238	0.00212314225053079	0.00141542816702052	0.335987462099496	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	34	51	1394	0.224533715925395	0.101865136298422	0.000717360114777618	0.000717360114777618	0.322449670735437	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	35	52.5	1377	0.217138707334786	0.104575163398693	0	0	0.310179578143623	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	36	54	1384	0.215317919075144	0.102601156069364	0.000722543352601156	0.000722543352601156	0.315250215592583	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	37	55.5	1434	0.214086471408647	0.096234309623431	0.000697350069735007	0.000697350069735007	0.350740100574534	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	38	57	1380	0.226811594202899	0.108695652173913	0.00217391304347826	0.00072463768115942	0.312355857566219	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	39	58.5	1406	0.236130867709815	0.106685633001422	0.000711237553342817	0.000711237553342817	0.331021151785578	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	40	60	1397	0.208303507516106	0.0937723693629205	0.00143163922691482	0.000715819613457409	0.32459943867193	1
"AMI "	0.81	"HepG2 CHOP-GFP"	"20180224_SBT-TQ_CHOP_rep1"	"1"	41	61.5	1364	0.189149560117302	0.0806451612903226	0.00146627565982405	0.000733137829912023	0.300693917818376	1
