"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"AnVPos_0"	"AnVPos_0.1"	"PIPos_0"	"PIPos_0.1"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"1"	0.8	523	0.00191204588910134	0	0.0458891013384321	0.0420650095602294	0.218713203778986	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"2"	2.3	544	0.00367647058823529	0.00367647058823529	0.0367647058823529	0.0349264705882353	0.258080986570005	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"3"	3.8	550	0.00545454545454545	0.00181818181818182	0.02	0.0181818181818182	0.269050017940579	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"4"	5.3	573	0.00174520069808028	0.00174520069808028	0.00349040139616056	0.00349040139616056	0.310017456428802	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"5"	6.8	577	0.00346620450606586	0.00173310225303293	0.00693240901213172	0.00519930675909879	0.316974006222162	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"6"	8.3	586	0.00853242320819113	0.00511945392491468	0.00341296928327645	0.00170648464163823	0.332451529291075	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"7"	9.8	574	0.00871080139372822	0.00522648083623693	0.00174216027874564	0.00174216027874564	0.311761136033629	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"8"	11.3	620	0.0161290322580645	0.00967741935483871	0.00161290322580645	0.00161290322580645	0.3888512177532	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"9"	12.8	663	0.0105580693815988	0.00603318250377074	0	0	0.455906729899925	1
"AMI "	0.81	"HepG2 XBP1-GFP"	"20180511_SBT-TQ_XBP1_rep3"	"3"	"10"	14.3	694	0.00576368876080692	0.00144092219020173	0	0	0.501603700220867	1
