"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"AnVPos_0"	"AnVPos_0.1"	"PIPos_0"	"PIPos_0.1"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"1"	0.6	530	0.647169811320755	0.349056603773585	0.00377358490566038	0.00377358490566038	0.619518716427975	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"2"	2.6	541	0.0683918669131238	0.0351201478743068	0	0	0.640060988728289	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"3"	4.6	556	0.102517985611511	0.0431654676258993	0	0	0.66741000413239	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"4"	6.6	575	0.121739130434783	0.0660869565217391	0	0	0.701011750679158	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"5"	8.6	550	0.150909090909091	0.0727272727272727	0	0	0.656559988108324	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"6"	10.6	581	0.166953528399312	0.0550774526678141	0	0	0.711392466733719	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"7"	12.6	575	0.139130434782609	0.0643478260869565	0.00173913043478261	0	0.701011750679158	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"8"	14.6	580	0.18448275862069	0.0758620689655172	0	0	0.709669813422273	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"9"	16.6	588	0.197278911564626	0.086734693877551	0.00170068027210884	0.00170068027210884	0.723368657780435	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"10"	18.6	598	0.163879598662207	0.0752508361204013	0.00334448160535117	0.00167224080267559	0.740232463832439	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"11"	20.6	634	0.17192429022082	0.0709779179810726	0.00315457413249211	0.00157728706624606	0.798690664319033	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"12"	22.6	621	0.161030595813205	0.0579710144927536	0	0	0.777972791815286	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"13"	24.6	632	0.136075949367089	0.0569620253164557	0.00316455696202532	0.00158227848101266	0.795531104028665	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"14"	26.6	636	0.161949685534591	0.0676100628930818	0	0	0.80184027322193	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"15"	28.6	657	0.158295281582953	0.0517503805175038	0	0	0.834325728366418	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"16"	30.6	676	0.142011834319527	0.0547337278106509	0.0014792899408284	0.0014792899408284	0.862834785924772	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"17"	32.6	675	0.121481481481481	0.0444444444444444	0.00148148148148148	0.00148148148148148	0.861354400754337	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"18"	34.6	684	0.10233918128655	0.0394736842105263	0.00146198830409357	0.00146198830409357	0.874599627504358	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"19"	36.6	705	0.0865248226950355	0.025531914893617	0.00283687943262411	0	0.904839512694076	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"20"	38.6	695	0.100719424460432	0.0316546762589928	0.00287769784172662	0.00143884892086331	0.8905535554466	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"21"	40.6	711	0.10126582278481	0.029535864978903	0.00281293952180028	0	0.913314139685048	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"22"	42.6	722	0.0969529085872576	0.0346260387811634	0.00831024930747922	0.00277008310249307	0.928666848774634	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"23"	44.6	729	0.101508916323731	0.0356652949245542	0.00274348422496571	0	0.938315441890466	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"24"	46.6	736	0.0951086956521739	0.0366847826086957	0.00271739130434783	0	0.947871828610684	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"25"	48.6	719	0.104311543810848	0.0403337969401947	0.00278164116828929	0	0.924503067602854	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"26"	50.6	740	0.116216216216216	0.0472972972972973	0.0027027027027027	0.00135135135135135	0.953291896080023	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"27"	52.6	754	0.0862068965517241	0.0424403183023873	0.0026525198938992	0.0026525198938992	0.972034077889764	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"28"	54.6	750	0.0866666666666667	0.0293333333333333	0.004	0.00266666666666667	0.966714916412164	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"29"	56.6	775	0.0929032258064516	0.0451612903225806	0.00645161290322581	0.00387096774193548	0.999504739235155	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"30"	58.6	752	0.0585106382978723	0.0252659574468085	0.00398936170212766	0.00132978723404255	0.969378033831647	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"31"	60.6	744	0.0416666666666667	0.0161290322580645	0.00537634408602151	0.00268817204301075	0.958682744714899	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"32"	62.6	767	0.0651890482398957	0.0312907431551499	0.0104302477183833	0.00260756192959583	0.989128511249064	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"33"	64.6	790	0.0367088607594937	0.0139240506329114	0.00379746835443038	0.00126582278481013	1.01867465534287	1
"AMI "	0.81	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"34"	66.6	761	0.0420499342969777	0.0210249671484888	0.0105124835742444	0.00525624178712221	0.981275067743493	1
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"1"	0.6	439	0.123006833712984	0.0888382687927107	0.0683371298405467	0.0523917995444191	0.431141122956979	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"2"	2.6	421	0.00237529691211401	0.00237529691211401	0.0190023752969121	0.0166270783847981	0.389274543564189	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"3"	4.6	423	0.00236406619385343	0.00236406619385343	0.00472813238770686	0.00472813238770686	0.394013888928086	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"4"	6.6	441	0.26530612244898	0.158730158730159	0.00226757369614512	0.00226757369614512	0.435686585328654	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"5"	8.6	422	0.338862559241706	0.201421800947867	0	0	0.391647023917819	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"6"	10.6	456	0.37280701754386	0.184210526315789	0.0043859649122807	0.0043859649122807	0.469134519396194	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"7"	12.6	459	0.366013071895425	0.174291938997821	0	0	0.475691919942353	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"8"	14.6	481	0.463617463617464	0.189189189189189	0	0	0.522508979987569	2
"AMI "	4.04	"HepG2 NRF-2-GFP"	"20180615_SBP-TQ_NRF2_rep3"	"3"	"9"	16.6	498	0.447791164658635	0.224899598393574	0.00200803212851406	0	0.557241786906461	2
