"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"AnVPos_0"	"AnVPos_0.1"	"PIPos_0"	"PIPos_0.1"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"1"	0.5	1317	0.9916476841306	0.85876993166287	0	0	0.254787591821779	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"2"	2.5	1319	0.226686884003033	0.112964366944655	0	0	0.256305042795813	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"3"	4.5	1392	0.121408045977011	0.0617816091954023	0	0	0.310172730972863	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"4"	6.5	1437	0.0828114126652749	0.0327070285316632	0	0	0.341988776157523	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"5"	8.5	1472	0.0713315217391304	0.0292119565217391	0	0	0.36605318936732	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"6"	10.5	1468	0.139645776566758	0.0633514986376022	0	0	0.363332099252959	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"7"	12.5	1437	0.0494084899095338	0.02366040361865	0	0	0.341988776157523	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"8"	14.5	1455	0.0494845360824742	0.0164948453608247	0	0	0.354437069684091	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"9"	16.5	1521	0.0493096646942801	0.019723865877712	0	0	0.398799182337791	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"10"	18.5	1463	0.063568010936432	0.0218728639781271	0	0	0.359920291098623	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"11"	20.5	1484	0.0545822102425876	0.0208894878706199	0	0	0.374172313805824	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"12"	22.5	1485	0.0572390572390572	0.0235690235690236	0	0	0.374845941315298	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"13"	24.5	1494	0.071619812583668	0.0267737617135207	0	0	0.380888255771261	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"14"	26.5	1510	0.0682119205298013	0.0251655629139073	0	0	0.391540819887468	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"15"	28.5	1531	0.0862181580666231	0.038536903984324	0	0	0.405352285736182	1
"AMI "	0.81	"HepG2 HMOX-GFP"	"20180713_SBP-TQ_HMOX_rep3"	"3"	"16"	30.5	1527	0.0589390962671906	0.0248853962017027	0	0	0.402736195297131	1
