"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"1"	0.8	1037.22608695652	2.46268988896767	-0.0233074204018233	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"2"	2.3	1060.16281264748	2.52339422470906	-0.00143485292862795	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"3"	3.8	1067.53896713615	2.66731543099125	0.00549862253139751	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"4"	5.3	1081.95925925926	2.77702756050747	0.0189161804403507	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"5"	6.8	1088.52029520295	2.85955833104683	0.0249619005342478	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"6"	8.3	1124.95545657016	2.95084601329499	0.0578860946175946	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"7"	9.8	1137.02291758484	3.00748515861045	0.0685560246574013	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"8"	11.3	1152.29943502825	3.01643838035398	0.0819021086434681	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"9"	12.8	1178.39702760085	3.07244613852113	0.104297717665506	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"10"	14.3	1227.73349633252	3.01024115391225	0.145312437546573	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"11"	15.8	1259.23917361939	3.02309541095331	0.170650362028492	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"12"	17.3	1279.53302071122	3.02932933557512	0.186637837701337	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"13"	18.8	1300.84834488068	3.04815514431561	0.203159278524407	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"14"	20.3	1302.21475220899	3.08458295690798	0.204209124342852	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"15"	21.8	1347.5720653789	3.0529646651862	0.238447157076578	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"16"	23.3	1381.93449149475	2.99417552051275	0.263626976893047	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"17"	24.8	1391.1214953271	2.9768678968447	0.270252906904821	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"18"	26.3	1376.38444767442	3.00744575467446	0.259602749504771	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"19"	27.8	1399.48320228735	2.95920999161109	0.276245681153439	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"20"	29.3	1404.82336182336	2.96306233059246	0.280054227664926	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"21"	30.8	1416.82633250971	2.88451065944569	0.288562047123362	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"22"	32.3	1414.085572843	2.90558894984368	0.286625737824685	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"23"	33.8	1440.5209996529	2.85106787075036	0.305147507371604	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"24"	35.3	1451.0027567195	2.83647817432002	0.312397527680794	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"25"	36.8	1452.33333333333	2.77582370614677	0.313314112372137	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"26"	38.3	1472.24524456522	2.71721872662876	0.326931266696568	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"27"	39.8	1464.50153636053	2.67883410408041	0.321657590258348	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"28"	41.3	1461.60691070818	2.66902906894326	0.319679108155621	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"29"	42.8	1488.17204301075	2.65715430355206	0.337691203935255	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"30"	44.3	1515.11030383091	2.56995957410189	0.355630898025097	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"31"	45.8	1516.01649076517	2.53436729830257	0.356228818879397	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"32"	47.3	1511.04235605559	2.50219488118035	0.352942368606494	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"33"	48.8	1528.50016355904	2.44196770184693	0.364429623259933	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"34"	50.3	1549.53630203291	2.37267893357737	0.378098380100059	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"35"	51.8	1529.42001962709	2.35001899678008	0.365031245304121	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"36"	53.3	1550.57110609481	2.25336264475875	0.378765972518059	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"37"	54.8	1560.05192307692	2.1728066968955	0.384861758636155	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"38"	56.3	1544.06381600259	2.1947486110909	0.374560436261295	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"39"	57.8	1553.03092783505	2.14128943045597	0.3803511127702	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"40"	59.3	1550.13879922531	2.13063775768014	0.378487128714219	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"41"	60.8	1552.03159252095	2.08989645316711	0.379707431464558	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"42"	62.3	1548.56417717426	2.0163599951281	0.37747081821362	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"43"	63.8	1578.34453248811	1.96218710023741	0.396519187407112	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"44"	65.3	1582.71030993042	1.93626243937488	0.399281417381486	1
"AMI "	0.81	"HepG2MDM2-GFP"	"20180511_SBP-TQ_MDM2_rep2"	"2"	"45"	66.8	1582.02275600506	1.88600703684252	0.398846907473788	1
