"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"1"	1.1	1031.55453223461	1.0955168679029	-0.0892449427250439	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"2"	2.6	1009.54734754586	1.11428463015062	-0.110809802135264	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"3"	4.1	1017.73611793612	1.13430053879222	-0.102731193429994	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"4"	5.6	1015.09852216749	1.10499012023395	-0.105326187825235	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"5"	7.1	1034.34912959381	1.09314815546553	-0.0865394931773093	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"6"	8.6	1079.9689671144	1.08715763848278	-0.0433795552132681	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"7"	10.1	1122.43137254902	1.06801998692249	-0.00481466105893029	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"8"	11.6	1148.89198606272	1.05784045149968	0.0184861257564667	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"9"	13.1	1172.02133105802	1.05455672198886	0.0384180297674097	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"10"	14.6	1196.72753865441	1.0388415972425	0.0592789187114437	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"11"	16.1	1229.0032546786	1.03133322205791	0.0858916170303555	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"12"	17.6	1236.50020218358	1.0199723880511	0.0919731097088909	1
"AMI "	0.81	"HepG2p21-GFP"	"20180608_SBP-TQ_p21_rep4"	"4"	"13"	19.1	1246.15214773183	1.02163985545279	0.0997486600613952	1
