"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"1"	1	902.338879645036	2.0116124155705	0.0573170579905896	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"2"	3	910.247252747253	2.20360667717106	0.0660431793515269	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"3"	5	958.495552066981	2.25773038864034	0.117691832391011	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"4"	7	979.71881390593	2.27900556127583	0.139592516338543	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"5"	9	1039.1361003861	2.15051047272756	0.19847188466044	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"6"	11	1104.6335600907	2.06529656564972	0.259595849556866	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"7"	13	1099.30916552668	2.03946137550431	0.25476414058323	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"8"	15	1119.23813786929	2.02931184026411	0.27273040921016	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"9"	17	1167.60231660232	1.89619955444703	0.315034533480307	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"10"	19	1175.84874307627	1.90957276463279	0.322072410783671	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"11"	21	1192.68195204039	1.91013262985253	0.336286701881115	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"12"	23	1233.57375050792	1.83946667848724	0.369997634241975	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"13"	25	1220.51087402544	1.86190189027083	0.35935170970795	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"14"	27	1197.31755341433	1.87457663177477	0.340165871877919	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"15"	29	1238.80702462656	1.83288597332389	0.374231029022428	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"16"	31	1224.35462735463	1.87262681126748	0.362496059770502	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"17"	33	1208.61375880647	1.88805050663436	0.349556238379209	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"18"	35	1254.61612130886	1.79813506231604	0.386911835770501	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"19"	37	1224.31099305272	1.91198427224503	0.362460420521475	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"20"	39	1246.06714917571	1.85869415010836	0.380074500120045	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"21"	41	1248.27038971474	1.84235967589689	0.381841094318047	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"22"	43	1243.47362062022	1.8706355966618	0.37799095963322	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"23"	45	1251.97962445066	1.90459530037352	0.384808187557627	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"24"	47	1223.83728536386	1.94714261091673	0.362073427871605	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"25"	49	1188.55059021922	2.01363956966742	0.332816762769214	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"26"	51	1235.35560955853	1.94487424739478	0.371441061007273	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"27"	53	1223.35737704918	1.93036336381022	0.361681216881444	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"28"	55	1193.33039092055	2.00894780097632	0.336830235445009	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"29"	57	1225.24795417349	1.98055435391739	0.363225424497007	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"30"	59	1205.75747508306	2.06054953545177	0.347190168890109	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"31"	61	1176.32963279248	2.05759793414764	0.322481299605923	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"32"	63	1214.72550640761	2.10375251746918	0.354600320029003	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"33"	65	1213.40792733278	2.12055616952384	0.353515059074366	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"34"	67	1168.40909090909	2.18823317390734	0.315725261561734	1
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"1"	1	963.73640167364	1.9138980933981	0.123144725401581	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"2"	3	985.587755102041	2.02421100179501	0.145565079331835	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"3"	5	1058.06033254157	2.03887246451122	0.216519546309369	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"4"	7	1077.98271835591	2.06566781415375	0.235173630561154	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"5"	9	1093.49954086318	2.03542650397562	0.249465330668969	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"6"	11	1125.00893655049	2.01079546260589	0.277873168637852	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"7"	13	1155.84343654601	1.95491817006251	0.304912514976718	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180406_SBP-TQ_SRXN-1_rep2"	"2"	"8"	15	1170.43459552496	1.93592584403416	0.317457318418713	2
