"treatment"	"dose_uM"	"cell_line"	"plateID"	"replID"	"timeID"	"timeAfterExposure"	"cell_count"	"GFP_int"	"norm_count"	"dose_level"
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"31"	61.1	1120.5764075067	2.61813308323973	0.3936167246497	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"32"	63.1	1126.7495543672	2.63002114262397	0.399110509255532	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"33"	65.1	1134.84194260486	2.58840561322997	0.406266905789063	1
"AMI "	0.81	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"34"	67.1	1123.72450805009	2.59980339080111	0.396422143999925	1
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"1"	1.1	705.517363571935	2.30451196281632	-0.0690503740974009	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"2"	3.1	721.005547850208	2.48882511380283	-0.0473349248965033	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"3"	5.1	771.642903434867	2.611003172348	0.02054012588089	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"4"	7.1	799.762976860538	2.73078449772982	0.0563336480319967	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"5"	9.1	858.684947491249	2.65003907881514	0.12742033129736	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"6"	11.1	907.396028681743	2.61681796380389	0.182597233817414	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"7"	13.1	933.892703862661	2.65129101134213	0.211379796726149	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"8"	15.1	985.507872016252	2.53400823710642	0.265175357588472	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"9"	17.1	1027.12670565302	2.46470541240093	0.306538820046644	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"10"	19.1	1080.09689383403	2.39319661668534	0.356824275794638	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"11"	21.1	1081.31696014829	2.39111468006443	0.357953227977112	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"12"	23.1	1079.94668521094	2.44478712634877	0.35668519654199	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"13"	25.1	1093.47846012832	2.33870143736114	0.369137385011096	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"14"	27.1	1142.75087719298	2.25805772115686	0.413211928015051	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"15"	29.1	1171.3130881095	2.2345203020842	0.437898939203882	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"16"	31.1	1170.83411714408	2.26474365326774	0.437489937608236	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"17"	33.1	1149.90196078431	2.24256621177733	0.419450209418948	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"18"	35.1	1186.55489864865	2.24813897454309	0.450827587397768	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"19"	37.1	1193.61106454317	2.22253114414759	0.456756742486265	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"20"	39.1	1213.6933223413	2.18365126429206	0.473441565382651	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"21"	41.1	1216.26644736842	2.15945325374292	0.475559399612622	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"22"	43.1	1241.93150684932	2.14961534619067	0.496441356696096	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"23"	45.1	1225.19207192481	2.16321251726039	0.482871147283699	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"24"	47.1	1246.58507223114	2.14445245894897	0.500181392704213	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"25"	49.1	1247.09871589085	2.14482629438896	0.500593348437672	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"26"	51.1	1264.8242280285	2.11909336218169	0.514706684519723	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"27"	53.1	1254.07747603834	2.15171738086138	0.506173745596708	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"28"	55.1	1240.17157852241	2.21014431832126	0.495023261990671	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"29"	57.1	1248.19759519038	2.1953438607165	0.501474109063724	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"30"	59.1	1222.21244371674	2.24794829928076	0.480436217004559	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"31"	61.1	1244.98232221776	2.26430466369313	0.498894852963788	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"32"	63.1	1258.90226460072	2.26761196245435	0.510013644830864	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"33"	65.1	1237.2523251112	2.28126636085379	0.492666576275284	2
"AMI "	4.04	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"34"	67.1	1265.32990506329	2.23773494459268	0.515106404864746	2
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"1"	1.1	761	2.17050630654477	0.00665160104935446	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"2"	3.1	781.312820512821	2.34450045517942	0.0329938512619587	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"3"	5.1	810.506188118812	2.52828428379369	0.0696772192741818	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"4"	7.1	872.478460654796	2.46407581549218	0.143356210030923	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"5"	9.1	911.196703296703	2.44652729875721	0.186777037334183	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"6"	11.1	943.087048832272	2.46876872395036	0.221176832093403	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"7"	13.1	984.700763358779	2.35575192733204	0.264356044660764	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"8"	15.1	1009.34376552409	2.32609262963704	0.289073904747488	3
"AMI "	8.07	"HepG2 SRXN1-GFP"	"20180413_SBP-TQ_SRXN-1_rep3"	"3"	"9"	17.1	1067.81856540084	2.18015022268258	0.345391365692649	3
