"","treatment","dose_uM","timeID","mean_time","mean_count","sd_count","mean_count_norm","sd_count_norm","mean_PI","sd_PI","mean_AnV","sd_AnV"
"57","ETO",1,15,23.9558823529412,985.768557571798,265.510111111093,1.19044842717782,0.118941230871789,0.00114898461966296,0.0018752457753493,0.0328454897929936,0.0303579618142688
"58","ETO",1,16,25.5882352941176,993.696904744187,264.440617060311,1.20212238571748,0.119788561020482,0.00118306896299811,0.0016942373526669,0.0340604547705833,0.0338815091702873
"59","ETO",1,17,27.2205882352941,998.61380992261,259.312116592103,1.21235966489333,0.130863791783599,0.00124648241290503,0.00241084396022679,0.033470652766455,0.0303370963634471
"60","ETO",1,18,28.8529411764706,996.93317589919,260.989301323787,1.20803185267441,0.126446964936466,0.00131964928800801,0.00221658633938126,0.0340714101506912,0.0277056377768349
"61","ETO",1,19,30.4852941176471,1006.86609275293,258.494144607911,1.2242514603581,0.132703014462129,0.00176422229374554,0.00362980177168875,0.0363703609330042,0.0259583321077992
"62","ETO",1,20,32.1176470588235,1005.13618323241,264.998470302234,1.22110918714755,0.14330851276203,0.00183333673902696,0.00402946161773127,0.0381182463504231,0.0274174943280926
"63","ETO",1,21,33.8617647058824,1010.55694969197,261.681224376873,1.22855498900604,0.142130270225371,0.00166983381300723,0.00315502988576388,0.0414363761893804,0.0278909238468251
"64","ETO",1,22,35.4941176470588,1013.56941492942,258.741991808674,1.2349530080905,0.139325107664782,0.00174159790200853,0.0042500463212732,0.0421987998365259,0.029364265975237
"65","ETO",1,23,37.1264705882353,1016.88469922751,254.793478921882,1.24082923192709,0.141245876474207,0.00182132066531294,0.00352440284150051,0.0422236036064129,0.0275294768257474
"66","ETO",1,24,38.7588235294118,1017.5942922715,258.791159368204,1.2393968507956,0.147128982669803,0.0021997518932271,0.0041622345683308,0.0440473852092277,0.0288126241601242
"67","ETO",1,25,40.3911764705882,1028.87152343591,260.334512782318,1.25468394942403,0.151496999333548,0.00225728334344778,0.00477791985075295,0.0455865246462319,0.0308128836688865
"68","ETO",1,26,42.0235294117647,1032.79193766171,263.745411012183,1.25920845133631,0.152720941867256,0.00204183362430691,0.00434220774117651,0.0470541424579323,0.0305411514898047
"69","ETO",1,27,43.6558823529412,1031.22598194862,259.196272957553,1.25855698275798,0.153626149148924,0.00202545908018927,0.00459532899703391,0.049285535529119,0.0327438692959032
"70","ETO",1,28,45.2882352941176,1028.26396491085,264.137233106072,1.25566850511487,0.168834764181513,0.00262137604142363,0.00476861264120919,0.0475851973272352,0.028991164002926
"71","ETO",1,29,46.9205882352941,1034.52453600647,262.767032784314,1.26277869955438,0.16151941951998,0.00258312018548137,0.00459805441996911,0.049819094137969,0.0327863009771357
"72","ETO",1,30,48.069696969697,1041.57641515889,258.721497006355,1.26430819568424,0.166613774768913,0.00269768838913954,0.00490259571772346,0.049120203741814,0.0286602840902601
"73","ETO",1,31,49.190625,1057.81473834695,258.799027703942,1.26897828375247,0.178493752331817,0.00239348984523913,0.00455647238471607,0.0516158708432931,0.0269748086173485
"74","ETO",1,32,50.8,1060.06417816944,253.931330876528,1.27301436545719,0.175472433973871,0.00219426741271425,0.00364103555327327,0.0514130962539629,0.0278100707034452
"75","ETO",1,33,50.6178571428571,1052.00520433466,261.422007883463,1.28794618024592,0.177362373854006,0.00206711134725747,0.00465543998069683,0.05063776486547,0.0278506308087764
"76","ETO",1,34,50.436,1074.98940254078,246.821287759102,1.27225829443635,0.187673361902714,0.000790902555371267,0.000992033083895719,0.0478540848194797,0.0241948665094646
"77","ETO",1,35,51.936,1079.48499716364,254.164386433176,1.27501856978999,0.189872980297457,0.000968720017003015,0.00116596445684821,0.0485374418863065,0.0245024915873632
"78","ETO",1,36,53.436,1073.60464236192,254.767163957965,1.26724660265025,0.187158578319349,0.0010128362854407,0.0011910027837472,0.0459992467759073,0.0264964491633035
"79","ETO",1,37,54.936,1073.7532266786,255.953984583469,1.26789084331282,0.192195341646122,0.00100374707614641,0.00118729737270131,0.046602304811165,0.0236198869593142
"80","ETO",1,38,56.436,1082.08184012777,262.216066387235,1.27527261882994,0.191321204483101,0.00124011433706312,0.00141796574860725,0.047876183807507,0.0272341382587519
"81","ETO",1,39,57.936,1080.02196262772,259.706657465366,1.27472381465007,0.193575671588962,0.00133197819531045,0.00164534989335389,0.0463458184304981,0.0251688583349884
"82","ETO",1,40,59.436,1079.63548639384,253.103190003847,1.2786161765265,0.20074145044927,0.00131394163074875,0.0015334433493604,0.0472065223882505,0.0253069060052376
"83","ETO",1,41,60.936,1080.8072896185,254.43089409538,1.27879062441311,0.203942241211046,0.00118466270526069,0.00121662349814159,0.0498002310247499,0.0293585068915548
